employee_id,plan_id,attained_age_years,retirement_age,years_to_retirement,contribution_basis_rule,salary_basis_source,annual_contribution_basis,employer_contribution_rate,employee_contribution_rate,current_annual_employer_contribution,current_annual_employee_contribution,current_annual_total_contribution,contribution_frequency,expected_investment_return,annual_charges_rate,net_investment_return,dc_salary_escalation_rate,opening_member_corpus,opening_member_corpus_available,projected_opening_corpus_at_retirement,projected_future_contribution_corpus,projected_member_corpus_from_available_data,model_status,review_flag
E00222,SUP_DC_01,38.5845311430527,60.0,21.4154688569473,basic_salary_monthly,basic_salary_monthly,1074000.0,0.15,0.0,161100.0,0.0,161100.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,12686847.540729266,12686847.540729266,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00224,SUP_DC_01,43.58384668035592,60.0,16.41615331964408,basic_salary_monthly,basic_salary_monthly,847200.0,0.15,0.0,127080.0,0.0,127080.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,5648301.807237476,5648301.807237476,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00225,SUP_DC_01,46.00958247775496,60.0,13.990417522245039,basic_salary_monthly,basic_salary_monthly,2526000.0,0.15,0.0,378900.0,0.0,378900.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,12376008.726767845,12376008.726767845,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00230,SUP_DC_01,36.336755646817245,60.0,23.663244353182755,basic_salary_monthly,basic_salary_monthly,703200.0,0.15,0.0,105480.0,0.0,105480.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,10532356.530113924,10532356.530113924,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00231,SUP_DC_02,38.53798767967146,60.0,21.46201232032854,pensionable_salary_annual,pensionable_salary_annual,1106000.0,0.1,0.05,110600.0,55300.0,165900.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,14122480.496166645,14122480.496166645,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00233,SUP_DC_02,51.78918548939083,60.0,8.210814510609168,pensionable_salary_annual,pensionable_salary_annual,1032000.0,0.1,0.05,103200.0,51600.0,154800.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,2143100.308471294,2143100.308471294,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00235,SUP_DC_01,35.800136892539356,60.0,24.199863107460644,basic_salary_monthly,basic_salary_monthly,669600.0,0.15,0.0,100440.0,0.0,100440.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,10620176.311394012,10620176.311394012,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00240,SUP_DC_02,35.04175222450377,60.0,24.958247775496233,pensionable_salary_annual,pensionable_salary_annual,1238000.0,0.1,0.05,123800.0,61900.0,185700.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,23031092.61799973,23031092.61799973,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00242,SUP_DC_01,35.29911019849418,60.0,24.700889801505816,basic_salary_monthly,basic_salary_monthly,891600.0,0.15,0.0,133740.0,0.0,133740.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,14881718.40245631,14881718.40245631,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00244,SUP_DC_02,29.240246406570844,60.0,30.759753593429156,pensionable_salary_annual,pensionable_salary_annual,563142.8571428572,0.1,0.05,56314.28571428572,28157.14285714286,84471.42857142858,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,18783279.882367328,18783279.882367328,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00246,SUP_DC_01,56.71184120465435,60.0,3.2881587953456517,basic_salary_monthly,basic_salary_monthly,4438800.0,0.15,0.0,665820.0,0.0,665820.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,2644543.104259699,2644543.104259699,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00251,SUP_DC_02,35.86858316221766,60.0,24.13141683778234,pensionable_salary_annual,pensionable_salary_annual,1402000.0,0.1,0.05,140200.0,70100.0,210300.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,23903028.77113565,23903028.77113565,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00253,SUP_DC_01,33.21286789869952,60.0,26.78713210130048,basic_salary_monthly,basic_salary_monthly,776400.0,0.15,0.0,116460.0,0.0,116460.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,15960726.638869215,15960726.638869215,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00254,SUP_DC_01,45.61259411362081,60.0,14.387405886379192,basic_salary_monthly,basic_salary_monthly,463200.0,0.15,0.0,69480.0,0.0,69480.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,2394750.652036235,2394750.652036235,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00262,SUP_DC_01,36.479123887748116,60.0,23.520876112251884,basic_salary_monthly,basic_salary_monthly,1485600.0,0.15,0.0,222840.0,0.0,222840.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,21983239.166634493,21983239.166634493,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00265,SUP_DC_02,50.05886379192334,60.0,9.941136208076657,pensionable_salary_annual,pensionable_salary_annual,1750000.0,0.1,0.05,175000.0,87500.0,262500.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,4932418.9185383655,4932418.9185383655,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00267,SUP_DC_01,42.275154004106774,60.0,17.724845995893226,basic_salary_monthly,basic_salary_monthly,489600.0,0.15,0.0,73440.0,0.0,73440.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,3824203.5864739213,3824203.5864739213,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00275,SUP_DC_01,46.54346338124572,60.0,13.456536618754278,basic_salary_monthly,basic_salary_monthly,1377600.0,0.15,0.0,206640.0,0.0,206640.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,6298955.415381348,6298955.415381348,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00277,SUP_DC_02,49.06776180698152,60.0,10.932238193018478,pensionable_salary_annual,pensionable_salary_annual,1385000.0,0.1,0.05,138500.0,69250.0,207750.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,4580176.074474025,4580176.074474025,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00278,SUP_DC_02,44.26830937713895,60.0,15.731690622861052,pensionable_salary_annual,pensionable_salary_annual,725000.0,0.1,0.05,72500.0,36250.0,108750.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,4683954.911447595,4683954.911447595,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00279,SUP_DC_01,37.949349760438054,60.0,22.050650239561946,basic_salary_monthly,basic_salary_monthly,616800.0,0.15,0.0,92520.0,0.0,92520.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,7811109.198914413,7811109.198914413,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00281,SUP_DC_01,46.48870636550308,60.0,13.511293634496923,basic_salary_monthly,basic_salary_monthly,760800.0,0.15,0.0,114120.0,0.0,114120.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,3512210.1347648464,3512210.1347648464,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00282,SUP_DC_01,35.34017796030116,60.0,24.659822039698838,basic_salary_monthly,basic_salary_monthly,330000.0,0.15,0.0,49500.0,0.0,49500.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,5475223.4114403585,5475223.4114403585,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00283,SUP_DC_02,39.95619438740589,60.0,20.043805612594113,pensionable_salary_annual,pensionable_salary_annual,564000.0,0.1,0.05,56400.0,28200.0,84600.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,6138930.865585513,6138930.865585513,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00284,SUP_DC_02,34.1492128678987,60.0,25.850787132101303,pensionable_salary_annual,pensionable_salary_annual,1118000.0,0.1,0.05,111800.0,55900.0,167700.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,22840531.83410682,22840531.83410682,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00285,SUP_DC_01,30.236824093086927,60.0,29.763175906913073,basic_salary_monthly,basic_salary_monthly,769200.0,0.15,0.0,115380.0,0.0,115380.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,21088378.694193646,21088378.694193646,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00286,SUP_DC_02,28.416153319644078,60.0,31.583846680355922,pensionable_salary_annual,pensionable_salary_annual,710000.0,0.1,0.05,71000.0,35500.0,106500.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,25649367.03912084,25649367.03912084,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00287,SUP_DC_01,38.72142368240931,60.0,21.27857631759069,basic_salary_monthly,basic_salary_monthly,915600.0,0.15,0.0,137340.0,0.0,137340.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,10685041.321626632,10685041.321626632,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00288,SUP_DC_01,41.242984257357975,60.0,18.757015742642025,basic_salary_monthly,basic_salary_monthly,552000.0,0.15,0.0,82800.0,0.0,82800.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,4873853.10060182,4873853.10060182,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00290,SUP_DC_02,44.79671457905544,60.0,15.20328542094456,pensionable_salary_annual,pensionable_salary_annual,1819000.0,0.1,0.05,181900.0,90950.0,272850.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,10997792.565372381,10997792.565372381,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00291,SUP_DC_01,44.09856262833676,60.0,15.901437371663242,basic_salary_monthly,basic_salary_monthly,1395600.0,0.15,0.0,209340.0,0.0,209340.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,8741163.916765174,8741163.916765174,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00299,SUP_DC_01,30.193018480492814,60.0,29.806981519507186,basic_salary_monthly,basic_salary_monthly,948000.0,0.15,0.0,142200.0,0.0,142200.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,26057579.363335136,26057579.363335136,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00302,SUP_DC_01,33.125256673511295,60.0,26.874743326488705,basic_salary_monthly,basic_salary_monthly,1057200.0,0.15,0.0,158580.0,0.0,158580.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,21917579.119495608,21917579.119495608,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00304,SUP_DC_01,38.37371663244353,60.0,21.626283367556468,basic_salary_monthly,basic_salary_monthly,1101600.0,0.15,0.0,165240.0,0.0,165240.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,13336829.65724178,13336829.65724178,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00307,SUP_DC_01,26.072553045859,60.0,33.927446954141004,basic_salary_monthly,basic_salary_monthly,662400.0,0.15,0.0,99360.0,0.0,99360.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,26692945.378263127,26692945.378263127,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00311,SUP_DC_02,40.101300479123886,60.0,19.898699520876114,pensionable_salary_annual,pensionable_salary_annual,1060000.0,0.1,0.05,106000.0,53000.0,159000.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,11334404.918286018,11334404.918286018,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00315,SUP_DC_01,21.136208076659823,60.0,38.86379192334017,basic_salary_monthly,basic_salary_monthly,488400.0,0.15,0.0,73260.0,0.0,73260.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,30453765.254397098,30453765.254397098,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00317,SUP_DC_01,20.04928131416838,60.0,39.95071868583162,basic_salary_monthly,basic_salary_monthly,315600.0,0.15,0.0,47340.0,0.0,47340.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,21614969.569778807,21614969.569778807,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00321,SUP_DC_01,37.91649555099247,60.0,22.083504449007528,basic_salary_monthly,basic_salary_monthly,512400.0,0.15,0.0,76860.0,0.0,76860.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,6527311.95876972,6527311.95876972,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00322,SUP_DC_02,33.54688569472964,60.0,26.45311430527036,pensionable_salary_annual,pensionable_salary_annual,1421000.0,0.1,0.05,142100.0,71050.0,213150.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,30857500.794971112,30857500.794971112,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00323,SUP_DC_01,33.13347022587269,60.0,26.866529774127308,basic_salary_monthly,basic_salary_monthly,402000.0,0.15,0.0,60300.0,0.0,60300.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,8330117.764918198,8330117.764918198,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00324,SUP_DC_01,33.177275838466805,60.0,26.822724161533195,basic_salary_monthly,basic_salary_monthly,446400.0,0.15,0.0,66960.0,0.0,66960.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,9196081.124836791,9196081.124836791,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00325,SUP_DC_01,26.765229295003422,60.0,33.23477070499658,basic_salary_monthly,basic_salary_monthly,775200.0,0.15,0.0,116280.0,0.0,116280.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,29280097.79683119,29280097.79683119,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00326,SUP_DC_01,43.44695414099932,60.0,16.553045859000683,basic_salary_monthly,basic_salary_monthly,625200.0,0.15,0.0,93780.0,0.0,93780.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,4246316.438958488,4246316.438958488,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00327,SUP_DC_01,35.64681724845996,60.0,24.35318275154004,basic_salary_monthly,basic_salary_monthly,708000.0,0.15,0.0,106200.0,0.0,106200.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,11413219.035506096,11413219.035506096,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00329,SUP_DC_02,41.516769336071185,60.0,18.483230663928815,pensionable_salary_annual,pensionable_salary_annual,688000.0,0.1,0.05,68800.0,34400.0,103200.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,6236664.596702818,6236664.596702818,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00330,SUP_DC_01,40.50924024640657,60.0,19.49075975359343,basic_salary_monthly,basic_salary_monthly,787200.0,0.15,0.0,118080.0,0.0,118080.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,7526098.068731154,7526098.068731154,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00331,SUP_DC_02,49.927446954141,60.0,10.072553045859003,pensionable_salary_annual,pensionable_salary_annual,5290000.0,0.1,0.05,529000.0,264500.0,793500.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,15160346.195250284,15160346.195250284,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00334,SUP_DC_01,32.92265571526352,60.0,27.077344284736483,basic_salary_monthly,basic_salary_monthly,2246400.0,0.15,0.0,336960.0,0.0,336960.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,47440331.73984581,47440331.73984581,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00335,SUP_DC_02,42.32169746748802,60.0,17.678302532511978,pensionable_salary_annual,pensionable_salary_annual,817000.0,0.1,0.05,81700.0,40850.0,122550.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,6747262.66955003,6747262.66955003,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00339,SUP_DC_02,53.81245722108145,60.0,6.187542778918548,pensionable_salary_annual,pensionable_salary_annual,1616000.0,0.1,0.05,161600.0,80800.0,242400.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,2225170.2423109133,2225170.2423109133,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00342,SUP_DC_01,35.578370978781656,60.0,24.421629021218344,basic_salary_monthly,basic_salary_monthly,447600.0,0.15,0.0,67140.0,0.0,67140.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,7270701.019764518,7270701.019764518,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00343,SUP_DC_01,43.1895961670089,60.0,16.8104038329911,basic_salary_monthly,basic_salary_monthly,484800.0,0.15,0.0,72720.0,0.0,72720.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,3395451.483774256,3395451.483774256,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00345,SUP_DC_01,41.91101984941821,60.0,18.08898015058179,basic_salary_monthly,basic_salary_monthly,939600.0,0.15,0.0,140940.0,0.0,140940.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,7681721.111962482,7681721.111962482,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00347,SUP_DC_01,35.95619438740589,60.0,24.043805612594113,basic_salary_monthly,basic_salary_monthly,703200.0,0.15,0.0,105480.0,0.0,105480.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,10970988.94247552,10970988.94247552,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00349,SUP_DC_01,33.78507871321013,60.0,26.214921286789867,basic_salary_monthly,basic_salary_monthly,744000.0,0.15,0.0,111600.0,0.0,111600.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,14447553.242304966,14447553.242304966,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00350,SUP_DC_01,43.110198494182065,60.0,16.889801505817935,basic_salary_monthly,basic_salary_monthly,994800.0,0.15,0.0,149220.0,0.0,149220.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,7036110.294605649,7036110.294605649,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00351,SUP_DC_01,36.7419575633128,60.0,23.258042436687198,basic_salary_monthly,basic_salary_monthly,244800.0,0.15,0.0,36720.0,0.0,36720.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,3526991.633087884,3526991.633087884,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00354,SUP_DC_01,39.52908966461328,60.0,20.47091033538672,basic_salary_monthly,basic_salary_monthly,610800.0,0.15,0.0,91620.0,0.0,91620.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,6518932.91301274,6518932.91301274,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00356,SUP_DC_01,30.034223134839152,60.0,29.965776865160848,basic_salary_monthly,basic_salary_monthly,498000.0,0.15,0.0,74700.0,0.0,74700.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,13899392.972023668,13899392.972023668,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00361,SUP_DC_01,41.36618754277892,60.0,18.633812457221083,basic_salary_monthly,basic_salary_monthly,1550400.0,0.15,0.0,232560.0,0.0,232560.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,13464725.13180193,13464725.13180193,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00362,SUP_DC_01,42.79808350444901,60.0,17.20191649555099,basic_salary_monthly,basic_salary_monthly,2968800.0,0.15,0.0,445320.0,0.0,445320.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,21826293.695377424,21826293.695377424,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00363,SUP_DC_01,33.880903490759756,60.0,26.119096509240244,basic_salary_monthly,basic_salary_monthly,438000.0,0.15,0.0,65700.0,0.0,65700.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,8429123.236558335,8429123.236558335,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00364,SUP_DC_02,36.91170431211499,60.0,23.088295687885008,pensionable_salary_annual,pensionable_salary_annual,1398000.0,0.1,0.05,139800.0,69900.0,209700.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,21365408.268184613,21365408.268184613,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00368,SUP_DC_02,40.17522245037645,60.0,19.824777549623548,pensionable_salary_annual,pensionable_salary_annual,1511000.0,0.1,0.05,151100.0,75550.0,226650.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,16012137.440556683,16012137.440556683,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00369,SUP_DC_01,35.24435318275154,60.0,24.75564681724846,basic_salary_monthly,basic_salary_monthly,686400.0,0.15,0.0,102960.0,0.0,102960.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,11534559.923920067,11534559.923920067,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00371,SUP_DC_02,38.182067077344286,60.0,21.817932922655714,pensionable_salary_annual,pensionable_salary_annual,680000.0,0.1,0.05,68000.0,34000.0,102000.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,9021574.520995878,9021574.520995878,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00372,SUP_DC_01,32.80766598220397,60.0,27.19233401779603,basic_salary_monthly,basic_salary_monthly,1158000.0,0.15,0.0,173700.0,0.0,173700.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,24781878.357572157,24781878.357572157,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00373,SUP_DC_01,23.091033538672143,60.0,36.90896646132786,basic_salary_monthly,basic_salary_monthly,453600.0,0.15,0.0,68040.0,0.0,68040.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,23808338.184958115,23808338.184958115,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00374,SUP_DC_01,32.558521560574945,60.0,27.441478439425055,basic_salary_monthly,basic_salary_monthly,1591200.0,0.15,0.0,238680.0,0.0,238680.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,34892380.85724632,34892380.85724632,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00376,SUP_DC_01,32.158795345653665,60.0,27.841204654346335,basic_salary_monthly,basic_salary_monthly,842400.0,0.15,0.0,126360.0,0.0,126360.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,19216781.703777548,19216781.703777548,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00377,SUP_DC_01,51.115674195756334,60.0,8.884325804243666,basic_salary_monthly,basic_salary_monthly,2547600.0,0.15,0.0,382140.0,0.0,382140.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,5802945.200134211,5802945.200134211,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00378,SUP_DC_01,38.25051334702259,60.0,21.74948665297741,basic_salary_monthly,basic_salary_monthly,808800.0,0.15,0.0,121320.0,0.0,121320.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,9903120.987649277,9903120.987649277,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00379,SUP_DC_02,53.35249828884326,60.0,6.6475017111567425,pensionable_salary_annual,pensionable_salary_annual,3245000.0,0.1,0.05,324500.0,162250.0,486750.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,4912549.500307845,4912549.500307845,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00381,SUP_DC_01,29.322381930184804,60.0,30.677618069815196,basic_salary_monthly,basic_salary_monthly,810000.0,0.15,0.0,121500.0,0.0,121500.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,24204735.22265156,24204735.22265156,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
