employee_id,plan_id,product_type,attained_age_years,model_input_quality_status,mortality_A,mortality_B,mortality_c,mortality_intensity_at_age,q_death_standalone_1y,decrement_engine_version
E01429,GRAT_ENH_02,Gratuity,33.68925393566051,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.0004480211297338675,0.0004601193375005818,P06-C01
E01430,GRAT_ENH_02,Gratuity,49.19917864476386,Observed_or_Validated,0.0002,1e-05,1.1,0.0012876423553329673,0.00134026178814725,P06-C01
E01433,GRAT_ENH_02,Gratuity,28.569472963723477,Observed_or_Validated,0.0002,1e-05,1.1,0.0003522534700440977,0.0003596805337461238,P06-C01
E01435,GRAT_ENH_02,Gratuity,21.19917864476386,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.00027542076397078075,0.0002790929544953268,P06-C01
E01451,GRAT_ENH_02,Gratuity,43.912388774811774,Observed_or_Validated,0.0002,1e-05,1.1,0.0008571305879645021,0.0008890698124358907,P06-C01
E01473,GRAT_ENH_02,Gratuity,39.85215605749487,Observed_or_Validated,0.0002,1e-05,1.1,0.0006462597816082376,0.0006679951736567397,P06-C01
E01476,GRAT_ENH_02,Gratuity,36.3668720054757,Observed_or_Validated,0.0002,1e-05,1.1,0.0005201271314752529,0.0005357357074331231,P06-C01
E01477,GRAT_ENH_02,Gratuity,38.31074606433949,Observed_or_Validated,0.0002,1e-05,1.1,0.000585287261110657,0.0006040631358605428,P06-C01
E01485,GRAT_ENH_02,Gratuity,34.98973305954826,Observed_or_Validated,0.0002,1e-05,1.1,0.00048074950829105404,0.0004944417551087901,P06-C01
E01492,GRAT_ENH_02,Gratuity,32.81587953456537,Observed_or_Validated,0.0002,1e-05,1.1,0.00042821141814544075,0.0004393442192796912,P06-C01
E01510,GRAT_ENH_02,Gratuity,29.30321697467488,Observed_or_Validated,0.0002,1e-05,1.1,0.00036328219665227035,0.0003712477094946128,P06-C01
E01522,GRAT_ENH_02,Gratuity,59.30732375085558,Observed_or_Validated,0.0002,1e-05,1.1,0.003050292168870192,0.003185458896721886,P06-C01
E01530,GRAT_ENH_02,Gratuity,39.04175222450377,Observed_or_Validated,0.0002,1e-05,1.1,0.0006130883602389606,0.0006332141671028516,P06-C01
E01534,GRAT_ENH_02,Gratuity,33.36892539356605,Observed_or_Validated,0.0002,1e-05,1.1,0.00044056332779814804,0.0004522981376701131,P06-C01
E01537,GRAT_ENH_02,Gratuity,37.61533196440794,Observed_or_Validated,0.0002,1e-05,1.1,0.0005605783052084213,0.0005781536786756102,P06-C01
E01550,GRAT_ENH_02,Gratuity,39.728952772073924,Observed_or_Validated,0.0002,1e-05,1.1,0.0006410502105719496,0.0006625328974269474,P06-C01
E01586,GRAT_ENH_02,Gratuity,25.853524982888434,Observed_or_Validated,0.0002,1e-05,1.1,0.0003175294814051889,0.0003232603617452038,P06-C01
E01590,GRAT_ENH_02,Gratuity,33.908281998631075,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.00045325314133515065,0.00046560625391233286,P06-C01
E01592,GRAT_ENH_02,Gratuity,36.596851471594796,Observed_or_Validated,0.0002,1e-05,1.1,0.0005272215901193062,0.0005431752396153419,P06-C01
E01603,GRAT_ENH_02,Gratuity,41.82067077344285,Observed_or_Validated,0.0002,1e-05,1.1,0.0007383563728563196,0.000764554245212664,P06-C01
E01605,GRAT_ENH_02,Gratuity,46.72689938398357,Observed_or_Validated,0.0002,1e-05,1.1,0.0010593138955612982,0.001100990646864124,P06-C01
E01606,GRAT_ENH_02,Gratuity,38.57905544147844,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.000595267125649487,0.000614527688412577,P06-C01
E01607,GRAT_ENH_02,Gratuity,40.98562628336756,Observed_or_Validated,0.0002,1e-05,1.1,0.0006971702403970252,0.0007213736188341731,P06-C01
E01615,GRAT_ENH_02,Gratuity,38.78165639972622,Observed_or_Validated,0.0002,1e-05,1.1,0.0006029738766194966,0.0006226086550364178,P06-C01
E01629,GRAT_ENH_02,Gratuity,43.408624229979466,Observed_or_Validated,0.0002,1e-05,1.1,0.0008263246666100234,0.0008567762733654771,P06-C01
E01640,GRAT_ENH_02,Gratuity,48.79671457905544,Observed_or_Validated,0.0002,1e-05,1.1,0.0012467116147953862,0.001297373651298366,P06-C01
E01649,GRAT_ENH_02,Gratuity,35.65503080082136,Observed_or_Validated,0.0002,1e-05,1.1,0.0004991282734386664,0.0005137151431616967,P06-C01
E01663,GRAT_ENH_02,Gratuity,51.19507186858316,Observed_or_Validated,0.0002,1e-05,1.1,0.0015155322267292979,0.0015790161728728182,P06-C01
E01675,GRAT_ENH_02,Gratuity,37.79603011635866,Observed_or_Validated,0.0002,1e-05,1.1,0.000566842103313664,0.0005847218711910788,P06-C01
E01682,GRAT_ENH_02,Gratuity,45.18822724161533,Observed_or_Validated,0.0002,1e-05,1.1,0.0009420993702950297,0.0009781363269808982,P06-C01
E01684,GRAT_ENH_02,Gratuity,50.94318959616701,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.001484326394423361,0.001546325994430878,P06-C01
E01693,GRAT_ENH_02,Gratuity,40.39972621492129,Observed_or_Validated,0.0002,1e-05,1.1,0.0006701680869528637,0.0006930628370450248,P06-C01
E01703,GRAT_ENH_02,Gratuity,46.2258726899384,Observed_or_Validated,0.0002,1e-05,1.1,0.0010192434813396927,0.0010589939382655593,P06-C01
E01705,GRAT_ENH_02,Gratuity,49.09514031485284,Observed_or_Validated,0.0002,1e-05,1.1,0.001276910684609395,0.0013290170839252039,P06-C01
E01715,GRAT_ENH_02,Gratuity,49.44832306639288,Observed_or_Validated,0.0002,1e-05,1.1,0.0013137785977798328,0.0013676469585656166,P06-C01
E01720,GRAT_ENH_02,Gratuity,38.98425735797399,Observed_or_Validated,0.0002,1e-05,1.1,0.0006108308905551299,0.0006308471136585589,P06-C01
E01726,GRAT_ENH_02,Gratuity,20.61054072553046,Observed_or_Validated,0.0002,1e-05,1.1,0.00027130592584581674,0.0002747768378002011,P06-C01
E01742,GRAT_ENH_02,Gratuity,34.60643394934976,Observed_or_Validated,0.0002,1e-05,1.1,0.0004706781658051914,0.000483880012386612,P06-C01
E01758,GRAT_ENH_02,Gratuity,39.017111567419576,Observed_or_Validated,0.0002,1e-05,1.1,0.0006121193582692201,0.0006321981278106948,P06-C01
E01765,GRAT_ENH_02,Gratuity,41.58795345653662,Observed_or_Validated,0.0002,1e-05,1.1,0.0007265469043183628,0.0007521730780695214,P06-C01
E01770,GRAT_ENH_02,Gratuity,50.88569472963724,Observed_or_Validated,0.0002,1e-05,1.1,0.0014773077316416817,0.0015389733323561054,P06-C01
E01775,GRAT_ENH_02,Gratuity,22.34360027378508,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.00028411270725766345,0.0002882100056037021,P06-C01
E01781,GRAT_ENH_02,Gratuity,41.74401095140315,Observed_or_Validated,0.0002,1e-05,1.1,0.0007344372277628524,0.0007604453905718674,P06-C01
E01813,GRAT_ENH_02,Gratuity,22.053388090349078,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.000281818017090025,0.0002858030942105655,P06-C01
E01815,GRAT_ENH_02,Gratuity,42.49418206707735,Observed_or_Validated,0.0002,1e-05,1.1,0.0007740481205088921,0.0008019729046630623,P06-C01
E01817,GRAT_ENH_02,Gratuity,41.82614647501711,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.0007386374090470698,0.0007648488845497336,P06-C01
E01822,GRAT_ENH_02,Gratuity,41.83436002737851,Observed_or_Validated,0.0002,1e-05,1.1,0.0007390592384351619,0.000765291131810146,P06-C01
E01836,GRAT_ENH_02,Gratuity,39.630390143737166,Observed_or_Validated,0.0002,1e-05,1.1,0.0006369263752920931,0.0006582090025111162,P06-C01
E01839,GRAT_ENH_02,Gratuity,40.087611225188226,Observed_or_Validated,0.0002,1e-05,1.1,0.0006563876357459424,0.0006786142229824398,P06-C01
E01842,GRAT_ENH_02,Gratuity,48.602327173169066,Observed_or_Validated,0.0002,1e-05,1.1,0.0012274976248409662,0.0012772401716521194,P06-C01
E01853,GRAT_ENH_02,Gratuity,28.854209445585216,Observed_or_Validated,0.0002,1e-05,1.1,0.0003564419451052513,0.00036407351606642665,P06-C01
E01860,GRAT_ENH_02,Gratuity,27.783709787816566,Observed_or_Validated,0.0002,1e-05,1.1,0.00034126752999736134,0.00034815810043127495,P06-C01
E01881,GRAT_ENH_02,Gratuity,49.09514031485284,Observed_or_Validated,0.0002,1e-05,1.1,0.001276910684609395,0.0013290170839252039,P06-C01
E01887,GRAT_ENH_02,Gratuity,25.336071184120467,Observed_or_Validated,0.0002,1e-05,1.1,0.000311873704102629,0.000317328187657334,P06-C01
E01888,GRAT_ENH_02,Gratuity,31.312799452429843,Observed_or_Validated,0.0002,1e-05,1.1,0.0003977519839040275,0.00040739953232860255,P06-C01
E01893,GRAT_ENH_02,Gratuity,30.976043805612594,Observed_or_Validated,0.0002,1e-05,1.1,0.00039150566639895707,0.00040084850784105467,P06-C01
E01895,GRAT_ENH_02,Gratuity,42.90759753593429,Observed_or_Validated,0.0002,1e-05,1.1,0.0007971187047863997,0.0008261589919694132,P06-C01
E01898,GRAT_ENH_02,Gratuity,37.78781656399726,Observed_or_Validated,0.0002,1e-05,1.1,0.0005665550387965683,0.0005844208574819574,P06-C01
E01901,GRAT_ENH_02,Gratuity,31.709787816564,Observed_or_Validated,0.0002,1e-05,1.1,0.0004053776894012459,0.0004153971757179418,P06-C01
E01905,GRAT_ENH_02,Gratuity,52.80219028062971,Observed_or_Validated,0.0002,1e-05,1.1,0.0017332904755697107,0.0018071025857779785,P06-C01
E01909,GRAT_ENH_02,Gratuity,50.37371663244353,Observed_or_Validated,0.0002,1e-05,1.1,0.0014164755734371118,0.0014752440668843523,P06-C01
E01910,GRAT_ENH_02,Gratuity,33.82614647501711,Observed_or_Validated,0.0002,1e-05,1.1,0.00045127832657750695,0.00046353522926361325,P06-C01
E01912,GRAT_ENH_02,Gratuity,51.75359342915811,Observed_or_Validated,0.0002,1e-05,1.1,0.0015874591284961795,0.0016543602950898123,P06-C01
E01915,GRAT_ENH_02,Gratuity,30.570841889117045,Observed_or_Validated,0.0002,1e-05,1.1,0.0003842507368441117,0.00039323961544047206,P06-C01
E01917,GRAT_ENH_02,Gratuity,50.78713210130048,Observed_or_Validated,0.0002,1e-05,1.1,0.001465364858561207,0.0015264620055993924,P06-C01
E01930,GRAT_ENH_02,Gratuity,44.479123887748116,Observed_or_Validated,0.0002,1e-05,1.1,0.000893602055006556,0.0009273011369972414,P06-C01
E01931,GRAT_ENH_02,Gratuity,34.34907597535934,Observed_or_Validated,0.0002,1e-05,1.1,0.0004641195126968288,0.0004770019411500561,P06-C01
E01933,GRAT_ENH_02,Gratuity,24.251882272416154,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.00030089055878596406,0.0003058081975153051,P06-C01
E01944,GRAT_ENH_02,Gratuity,27.16495550992471,Observed_or_Validated,0.0002,1e-05,1.1,0.0003331773750932136,0.000339672781663111,P06-C01
E01950,GRAT_ENH_02,Gratuity,19.852156057494867,Observed_or_Validated,0.0002,1e-05,1.1,0.00026633367297951033,0.0002695613407956144,P06-C01
E01963,GRAT_ENH_02,Gratuity,34.91854893908282,Observed_or_Validated,0.0002,1e-05,1.1,0.0004788511901478881,0.0004924510113825284,P06-C01
E01968,GRAT_ENH_02,Gratuity,27.378507871321013,Observed_or_Validated,0.0002,1e-05,1.1,0.00033591580334723314,0.00034254497659280843,P06-C01
E01983,GRAT_ENH_02,Gratuity,33.24024640657084,Observed_or_Validated,0.0002,1e-05,1.1,0.0004376309772791667,0.0004492228851239769,P06-C01
E01991,GRAT_ENH_02,Gratuity,39.52361396303901,Observed_or_Validated,0.0002,1e-05,1.1,0.0006325023873875971,0.0006535703728647135,P06-C01
E01998,GRAT_ENH_02,Gratuity,52.79397672826831,Observed_or_Validated,0.0002,1e-05,1.1,0.0017320906315878976,0.0018058459765710948,P06-C01
E02000,GRAT_ENH_02,Gratuity,35.20602327173169,Observed_or_Validated,0.0002,1e-05,1.1,0.0004865971299515203,0.000500574061683414,P06-C01
E02004,GRAT_ENH_02,Gratuity,28.61601642710472,Observed_or_Validated,0.0002,1e-05,1.1,0.0003529303767564999,0.0003603904925389158,P06-C01
E02013,GRAT_ENH_02,Gratuity,36.56947296372348,Observed_or_Validated,0.0002,1e-05,1.1,0.0005263688346701982,0.0005422810091810984,P06-C01
E02014,GRAT_ENH_02,Gratuity,32.85694729637235,Observed_or_Validated,0.0002,1e-05,1.1,0.00042910642821763253,0.00044028285609317976,P06-C01
E02015,GRAT_ENH_02,Gratuity,35.559206023271734,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.0004964087496642377,0.0005108632645928619,P06-C01
E02019,GRAT_ENH_02,Gratuity,44.01916495550992,Observed_or_Validated,0.0002,1e-05,1.1,0.0008638522566942143,0.0008961159317799892,P06-C01
E02029,GRAT_ENH_02,Gratuity,42.209445585215605,Observed_or_Validated,0.0002,1e-05,1.1,0.0007586789288574075,0.0007858602608441495,P06-C01
E02033,GRAT_ENH_02,Gratuity,34.97604380561259,Observed_or_Validated,0.0002,1e-05,1.1,0.000480383446174713,0.0004940578704167669,P06-C01
E02039,GRAT_ENH_02,Gratuity,36.63244353182751,Observed_or_Validated,0.0002,1e-05,1.1,0.0005283335041259185,0.0005443412319537208,P06-C01
E02054,GRAT_ENH_02,Gratuity,46.54620123203286,Observed_or_Validated,0.0002,1e-05,1.1,0.0010446411829631392,0.0010856127817440255,P06-C01
E02069,GRAT_ENH_02,Gratuity,42.42573579739904,Observed_or_Validated,0.0002,1e-05,1.1,0.000770315433674527,0.0007980596808796908,P06-C01
E02073,GRAT_ENH_02,Gratuity,35.233401779603014,Observed_or_Validated,0.0002,1e-05,1.1,0.0004873459675803089,0.000501359352916317,P06-C01
E02074,GRAT_ENH_02,Gratuity,56.602327173169066,Observed_or_Validated,0.0002,1e-05,1.1,0.0024025324109106746,0.0025077602339976237,P06-C01
E02084,GRAT_ENH_02,Gratuity,54.30800821355236,Observed_or_Validated,0.0002,1e-05,1.1,0.001969922643972478,0.002054899023437513,P06-C01
E02087,GRAT_ENH_02,Gratuity,47.22245037645448,Observed_or_Validated,0.0002,1e-05,1.1,0.0011008739333016868,0.0011445467239905116,P06-C01
E02094,GRAT_ENH_02,Gratuity,24.722792607802873,Observed_or_Validated,0.0002,1e-05,1.1,0.00030552194087883535,0.00031066597297921733,P06-C01
E02097,GRAT_ENH_02,Gratuity,37.53319644079398,Observed_or_Validated,0.0002,1e-05,1.1,0.0005577665913846254,0.0005752053132734546,P06-C01
E02101,GRAT_ENH_02,Gratuity,41.21286789869952,Observed_or_Validated,0.0002,1e-05,1.1,0.000708055626552355,0.0007327863258831774,P06-C01
E02111,GRAT_ENH_02,Gratuity,33.96851471594798,Observed_or_Validated,0.0002,1e-05,1.1,0.0004547111959084131,0.0004671353398737495,P06-C01
E02113,GRAT_ENH_02,Gratuity,44.09856262833676,Observed_or_Validated,0.0002,1e-05,1.1,0.0008688949525590047,0.0009014020026981164,P06-C01
E02116,GRAT_ENH_02,Gratuity,30.56536618754278,Observed_or_Validated,0.0002,1e-05,1.1,0.0003841546032960962,0.0003931387912163024,P06-C01
E02119,GRAT_ENH_02,Gratuity,28.3750855578371,Observed_or_Validated,0.0002,1e-05,1.1,0.0003494586251196676,0.0003567492164669638,P06-C01
E02123,GRAT_ENH_02,Gratuity,51.553730321697465,Observed_or_Validated,0.0002,1e-05,1.1,0.0015612795738743576,0.0016269376176645163,P06-C01
E02132,GRAT_ENH_02,Gratuity,39.7015742642026,Observed_or_Validated,0.0002,1e-05,1.1,0.0006399008121772458,0.0006613277401442563,P06-C01
E02134,GRAT_ENH_02,Gratuity,26.24229979466119,Observed_or_Validated,0.0002,1e-05,1.1,0.0003219661326422928,0.0003279138066656326,P06-C01
E02140,GRAT_ENH_02,Gratuity,24.227241615331966,Observed_or_Validated,0.0002,1e-05,1.1,0.00030065389477021876,0.0003055599641452612,P06-C01
E02148,GRAT_ENH_02,Gratuity,41.100616016427104,Observed_or_Validated,0.0002,1e-05,1.1,0.0007026490413150674,0.0007271178456639667,P06-C01
E02153,GRAT_ENH_02,Gratuity,47.318275154004105,Observed_or_Validated,0.0002,1e-05,1.1,0.0011091393710870162,0.001153208906586455,P06-C01
E02158,GRAT_ENH_02,Gratuity,21.420944558521562,Observed_or_Validated,0.0002,1e-05,1.1,0.00027703186523319077,0.00028078285819438815,P06-C01
E02167,GRAT_ENH_02,Gratuity,23.028062970568104,Observed_or_Validated,0.0002,1e-05,1.1,0.00028978284444697625,0.00029415741452618066,P06-C01
E02173,GRAT_ENH_02,Gratuity,53.52224503764545,Observed_or_Validated,0.0002,1e-05,1.1,0.0018422128187158772,0.0019211715100794949,P06-C01
E02174,GRAT_ENH_02,Gratuity,31.748117727583846,Observed_or_Validated,0.0002,1e-05,1.1,0.00040612935364903446,0.00041618549834397027,P06-C01
E02177,GRAT_ENH_02,Gratuity,43.945242984257355,Observed_or_Validated,0.0002,1e-05,1.1,0.0008591915127050665,0.0008912302219667486,P06-C01
E02178,GRAT_ENH_02,Gratuity,39.89048596851472,Observed_or_Validated,0.0002,1e-05,1.1,0.0006478930530898615,0.0006697076655112566,P06-C01
E02197,GRAT_ENH_02,Gratuity,41.80150581793292,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.0007373739004116759,0.0007635242169416358,P06-C01
E02201,GRAT_ENH_02,Gratuity,50.16290212183436,Observed_or_Validated,0.0002,1e-05,1.1,0.001392277131810812,0.0014498920532728132,P06-C01
E02231,GRAT_ENH_02,Gratuity,35.709787816563995,Observed_or_Validated,0.0002,1e-05,1.1,0.0005006934750523642,0.0005153565169001553,P06-C01
E02235,GRAT_ENH_02,Gratuity,47.58658453114305,Observed_or_Validated,0.0002,1e-05,1.1,0.0011326882622292016,0.0011778877434312212,P06-C01
E02238,GRAT_ENH_02,Gratuity,31.572895277207394,Observed_or_Validated,0.0002,1e-05,1.1,0.00040271547984746905,0.0004126051262207956,P06-C01
E02239,GRAT_ENH_02,Gratuity,47.05270362765229,Observed_or_Validated,0.0002,1e-05,1.1,0.001086416327666901,0.0011293949660271321,P06-C01
E02246,GRAT_ENH_02,Gratuity,49.74401095140315,Observed_or_Validated,0.0002,1e-05,1.1,0.0013456136610798725,0.0014010022552410227,P06-C01
E02249,GRAT_ENH_02,Gratuity,37.223819301848046,Observed_or_Validated,0.0002,1e-05,1.1,0.0005473712190501177,0.0005643046418650034,P06-C01
E02251,GRAT_ENH_02,Gratuity,33.90554414784394,Observed_or_Validated,0.0002,1e-05,1.1,0.0004531870648028668,0.00046553695830397064,P06-C01
E02252,GRAT_ENH_02,Gratuity,44.96098562628337,Observed_or_Validated,0.0002,1e-05,1.1,0.0009261994613301281,0.0009614702277107876,P06-C01
E02264,GRAT_ENH_02,Gratuity,38.039698836413415,Observed_or_Validated,0.0002,1e-05,1.1,0.0005754613846610226,0.0005937599430233063,P06-C01
E02276,GRAT_ENH_02,Gratuity,39.238877481177276,Observed_or_Validated,0.0002,1e-05,1.1,0.0006209228492896555,0.0006414289202153412,P06-C01
E02277,GRAT_ENH_02,Gratuity,31.32375085557837,Observed_or_Validated,0.0002,1e-05,1.1,0.00039795850127058896,0.00040761612326310894,P06-C01
E02278,GRAT_ENH_02,Gratuity,55.885010266940455,Observed_or_Validated,0.0002,1e-05,1.1,0.0022569826806466044,0.002355419935197367,P06-C01
E02285,GRAT_ENH_02,Gratuity,44.39972621492129,Observed_or_Validated,0.0002,1e-05,1.1,0.000888373096107688,0.0009218199550075679,P06-C01
E02295,GRAT_ENH_02,Gratuity,36.70362765229295,Observed_or_Validated,0.0002,1e-05,1.1,0.0005305686799828367,0.0005466851122649652,P06-C01
E02302,GRAT_ENH_02,Gratuity,38.502395619438744,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.0005923896465404743,0.0006115104711905354,P06-C01
E02309,GRAT_ENH_02,Gratuity,31.397672826830938,Observed_or_Validated,0.0002,1e-05,1.1,0.00039935814595216484,0.00040908403900876046,P06-C01
E02312,GRAT_ENH_02,Gratuity,35.219712525667354,Observed_or_Validated,0.0002,1e-05,1.1,0.00048697130450910803,0.0005009664512297,P06-C01
E02335,GRAT_ENH_02,Gratuity,45.42915811088296,Observed_or_Validated,0.0002,1e-05,1.1,0.0009593374835283827,0.000996204802258424,P06-C01
E02340,GRAT_ENH_02,Gratuity,37.65639972621492,Observed_or_Validated,0.0002,1e-05,1.1,0.0005619924378473487,0.0005796365360234433,P06-C01
E02344,GRAT_ENH_02,Gratuity,38.49965776865161,Observed_or_Validated,0.0002,1e-05,1.1,0.0005922872677624234,0.0006114031204562681,P06-C01
E02348,GRAT_ENH_02,Gratuity,35.167693360711844,Observed_or_Validated,0.0002,1e-05,1.1,0.00048555203466407217,0.000499478089863093,P06-C01
E02357,GRAT_ENH_02,Gratuity,35.507186858316224,Observed_or_Validated,0.0002,1e-05,1.1,0.0004949428051827055,0.0005093259716046945,P06-C01
E02360,GRAT_ENH_02,Gratuity,32.95003422313484,Observed_or_Validated,0.0002,1e-05,1.1,0.00043114813437864733,0.00044242408072533155,P06-C01
E02364,GRAT_ENH_02,Gratuity,30.392881587953458,Observed_or_Validated,0.0002,1e-05,1.1,0.00038115193552062325,0.00038998960815482016,P06-C01
E02365,GRAT_ENH_02,Gratuity,27.709787816564,Observed_or_Validated,0.0002,1e-05,1.1,0.0003402757252928392,0.00034711785486928374,P06-C01
E02366,GRAT_ENH_02,Gratuity,20.295687885010267,Observed_or_Validated,0.0002,1e-05,1.1,0.00026919791655383456,0.00027256570736825523,P06-C01
E02367,GRAT_ENH_02,Gratuity,40.714579055441476,Observed_or_Validated,0.0002,1e-05,1.1,0.0006844910426927096,0.0007080800382666231,P06-C01
E02370,GRAT_ENH_02,Gratuity,37.90280629705681,Observed_or_Validated,0.0002,1e-05,1.1,0.0005705944641681836,0.0005886565604263385,P06-C01
E02371,GRAT_ENH_02,Gratuity,39.84394250513347,Observed_or_Validated,0.0002,1e-05,1.1,0.0006459105704693052,0.0006676290239629449,P06-C01
E02373,GRAT_ENH_02,Gratuity,27.633127994524298,Observed_or_Validated,0.0002,1e-05,1.1,0.00033925454128122035,0.0003460467939507269,P06-C01
E02381,GRAT_ENH_02,Gratuity,40.71184120465435,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.0006843646336465875,0.0007079475030568099,P06-C01
E02383,GRAT_ENH_02,Gratuity,28.347707049965777,Observed_or_Validated,0.0002,1e-05,1.1,0.00034906912864133156,0.0003563407001824182,P06-C01
E02393,GRAT_ENH_02,Gratuity,33.18001368925393,Observed_or_Validated,0.0002,1e-05,1.1,0.00043627069575744167,0.00044779630988804885,P06-C01
E02395,GRAT_ENH_02,Gratuity,27.72895277207392,Observed_or_Validated,0.0002,1e-05,1.1,0.0003405321892458652,0.0003473868449140428,P06-C01
E02412,GRAT_ENH_02,Gratuity,39.32922655715264,Observed_or_Validated,0.0002,1e-05,1.1,0.0006245631456623083,0.0006452458833574809,P06-C01
E02416,GRAT_ENH_02,Gratuity,33.738535249828885,Observed_or_Validated,0.0002,1e-05,1.1,0.0004491888278859034,0.0004613439287865864,P06-C01
E02419,GRAT_ENH_02,Gratuity,47.20876112251882,Observed_or_Validated,0.0002,1e-05,1.1,0.0010996993067793177,0.0011433157087591575,P06-C01
E02426,GRAT_ENH_02,Gratuity,37.034907597535934,Observed_or_Validated,0.0002,1e-05,1.1,0.0005411726981094494,0.0005578047661496983,P06-C01
E02431,GRAT_ENH_02,Gratuity,39.40041067761807,Observed_or_Validated,0.0002,1e-05,1.1,0.0006274534181474386,0.0006482764129138277,P06-C01
E02441,GRAT_ENH_02,Gratuity,25.38261464750171,Observed_or_Validated,0.0002,1e-05,1.1,0.0003123710856153554,0.0003178498775238662,P06-C01
