employee_id,effective_date,basic_salary_monthly,dearness_allowance_monthly,gratuity_eligible_wages_monthly,pensionable_salary_annual,edli_eligible_wages_monthly,gross_compensation_annual
E00087,2022-04-01,46500.0,3000.0,49500.0,594000.0,49500.0,810000.0
E00087,2023-04-01,52100.0,3300.0,55400.0,665000.0,55400.0,906000.0
E00087,2024-04-01,56400.0,3600.0,60000.0,720000.0,60000.0,981000.0
E00087,2025-04-01,63000.0,4000.0,67000.0,804000.0,67000.0,1096000.0
E00087,2026-04-01,68400.0,4400.0,72800.0,873000.0,72800.0,1191000.0
E00088,2022-04-01,61500.0,1600.0,63100.0,757000.0,63100.0,1038000.0
E00088,2023-04-01,64600.0,1600.0,66200.0,795000.0,66200.0,1089000.0
E00088,2024-04-01,70300.0,1800.0,72100.0,865000.0,72100.0,1186000.0
E00088,2025-04-01,76200.0,1900.0,78100.0,937000.0,78100.0,1285000.0
E00088,2026-04-01,80300.0,2000.0,82300.0,988000.0,82300.0,1354000.0
E00089,2022-04-01,45500.0,7600.0,53100.0,546000.0,53100.0,798000.0
E00089,2023-04-01,46700.0,7800.0,54500.0,560000.0,54500.0,819000.0
E00089,2024-04-01,48400.0,8100.0,56500.0,580000.0,56500.0,849000.0
E00089,2025-04-01,50000.0,8400.0,58400.0,600000.0,58400.0,877000.0
E00089,2026-04-01,52100.0,8700.0,60800.0,625000.0,60800.0,913000.0
E00090,2023-04-01,96700.0,5000.0,101700.0,1220000.0,101700.0,1568000.0
E00090,2024-04-01,103500.0,5400.0,108900.0,1307000.0,108900.0,1679000.0
E00090,2025-04-01,110400.0,5800.0,116200.0,1394000.0,116200.0,1792000.0
E00090,2026-04-01,114700.0,6000.0,120700.0,1448000.0,120700.0,1861000.0
E00091,2022-04-01,61000.0,9300.0,70300.0,731000.0,70300.0,1028000.0
E00091,2023-04-01,64400.0,9900.0,74300.0,773000.0,74300.0,1087000.0
E00091,2024-04-01,69700.0,10700.0,80400.0,836000.0,80400.0,1176000.0
E00091,2025-04-01,73700.0,11300.0,85000.0,884000.0,85000.0,1243000.0
E00091,2026-04-01,78500.0,12000.0,90500.0,942000.0,90500.0,1324000.0
E00092,2022-04-01,56300.0,8600.0,64900.0,779000.0,64900.0,1048000.0
E00092,2023-04-01,59900.0,9200.0,69100.0,829000.0,69100.0,1116000.0
E00092,2024-04-01,66400.0,10200.0,76600.0,919000.0,76600.0,1237000.0
E00092,2025-04-01,72200.0,11100.0,83300.0,1000000.0,83300.0,1345000.0
E00092,2026-04-01,77400.0,11800.0,89200.0,1071000.0,89200.0,1440000.0
E00093,2022-04-01,45000.0,2700.0,47700.0,540000.0,47700.0,700000.0
E00093,2023-04-01,50600.0,3000.0,53600.0,607000.0,53600.0,787000.0
E00093,2024-04-01,54600.0,3200.0,57800.0,654000.0,57800.0,848000.0
E00093,2025-04-01,61100.0,3600.0,64700.0,733000.0,64700.0,950000.0
E00093,2026-04-01,68400.0,4100.0,72500.0,821000.0,72500.0,1064000.0
E00094,2022-04-01,55300.0,5300.0,60600.0,727000.0,60600.0,929000.0
E00094,2023-04-01,58300.0,5500.0,63800.0,766000.0,63800.0,978000.0
E00094,2024-04-01,60900.0,5800.0,66700.0,800000.0,66700.0,1022000.0
E00094,2025-04-01,64400.0,6100.0,70500.0,846000.0,70500.0,1081000.0
E00094,2026-04-01,67600.0,6400.0,74000.0,888000.0,74000.0,1134000.0
E00095,2023-04-01,37400.0,6000.0,43400.0,521000.0,43400.0,688000.0
E00095,2024-04-01,40100.0,6400.0,46500.0,558000.0,46500.0,737000.0
E00095,2025-04-01,42400.0,6800.0,49200.0,590000.0,49200.0,780000.0
E00095,2026-04-01,45000.0,7200.0,52200.0,626000.0,52200.0,828000.0
E00096,2022-04-01,58100.0,1700.0,59800.0,697000.0,59800.0,850000.0
E00096,2023-04-01,61600.0,1800.0,63400.0,739000.0,63400.0,901000.0
E00096,2024-04-01,66800.0,2000.0,68800.0,802000.0,68800.0,978000.0
E00096,2025-04-01,72900.0,2200.0,75100.0,875000.0,75100.0,1067000.0
E00096,2026-04-01,78400.0,2300.0,80700.0,941000.0,80700.0,1147000.0
E00097,2024-04-01,87000.0,9100.0,96100.0,1153000.0,96100.0,1511000.0
E00097,2025-04-01,92100.0,9700.0,101800.0,1222000.0,101800.0,1601000.0
E00097,2026-04-01,96400.0,10100.0,106500.0,1278000.0,106500.0,1674000.0
E00098,2022-04-01,75100.0,900.0,76000.0,912000.0,76000.0,1154000.0
E00098,2023-04-01,78000.0,1000.0,79000.0,948000.0,79000.0,1199000.0
E00098,2024-04-01,81400.0,1000.0,82400.0,989000.0,82400.0,1251000.0
E00098,2025-04-01,84100.0,1000.0,85100.0,1021000.0,85100.0,1292000.0
E00098,2026-04-01,88600.0,1100.0,89700.0,1076000.0,89700.0,1362000.0
E00099,2022-04-01,69400.0,6000.0,75400.0,904000.0,75400.0,1070000.0
E00099,2023-04-01,72600.0,6300.0,78900.0,946000.0,78900.0,1119000.0
E00099,2024-04-01,76300.0,6600.0,82900.0,994000.0,82900.0,1176000.0
E00099,2025-04-01,81500.0,7000.0,88500.0,1062000.0,88500.0,1255000.0
E00099,2026-04-01,83300.0,7200.0,90500.0,1086000.0,90500.0,1284000.0
E00100,2022-04-01,66500.0,1500.0,68000.0,798000.0,68000.0,973000.0
E00100,2023-04-01,69000.0,1500.0,70500.0,828000.0,70500.0,1008000.0
E00100,2024-04-01,72500.0,1600.0,74100.0,870000.0,74100.0,1060000.0
E00100,2025-04-01,75100.0,1700.0,76800.0,902000.0,,1099000.0
E00100,2026-04-01,79500.0,1800.0,81300.0,955000.0,81300.0,1163000.0
E00101,2022-04-01,64500.0,2000.0,66500.0,798000.0,66500.0,1014000.0
E00101,2023-04-01,69300.0,2100.0,71400.0,857000.0,71400.0,1088000.0
E00101,2024-04-01,76300.0,2400.0,,944000.0,78700.0,1199000.0
E00101,2025-04-01,80700.0,2500.0,83200.0,998000.0,83200.0,1268000.0
E00101,2026-04-01,88500.0,2700.0,91200.0,1094000.0,91200.0,1390000.0
E00102,2023-04-01,71100.0,1800.0,72900.0,874000.0,72900.0,1207000.0
E00102,2024-04-01,76900.0,2000.0,78900.0,946000.0,78900.0,1307000.0
E00102,2025-04-01,81700.0,2100.0,83800.0,1005000.0,83800.0,1388000.0
E00102,2026-04-01,88300.0,2300.0,90600.0,1087000.0,90600.0,1501000.0
E00103,2023-04-01,68100.0,11100.0,79200.0,817000.0,79200.0,1278000.0
E00103,2024-04-01,73100.0,11900.0,85000.0,877000.0,85000.0,1371000.0
E00103,2025-04-01,76200.0,12400.0,88600.0,914000.0,88600.0,1430000.0
E00103,2026-04-01,81000.0,13200.0,94200.0,972000.0,94200.0,1520000.0
E00104,2022-04-01,21200.0,2900.0,24100.0,289000.0,24100.0,371000.0
E00104,2023-04-01,22700.0,3100.0,25800.0,309000.0,25800.0,397000.0
E00104,2024-04-01,24100.0,3300.0,27400.0,329000.0,27400.0,422000.0
E00104,2025-04-01,26400.0,3600.0,30000.0,360000.0,30000.0,462000.0
E00104,2026-04-01,27700.0,3800.0,31500.0,378000.0,31500.0,485000.0
E00105,2022-04-01,22100.0,3400.0,25500.0,265000.0,25500.0,399000.0
E00105,2023-04-01,23600.0,3700.0,27300.0,284000.0,27300.0,427000.0
E00105,2024-04-01,25100.0,3900.0,29000.0,302000.0,29000.0,454000.0
E00105,2025-04-01,27600.0,4300.0,31900.0,332000.0,31900.0,499000.0
E00105,2026-04-01,29600.0,4600.0,34200.0,356000.0,34200.0,535000.0
E00106,2022-04-01,57300.0,1300.0,58600.0,704000.0,58600.0,918000.0
E00106,2023-04-01,58400.0,1400.0,59800.0,718000.0,59800.0,937000.0
E00106,2024-04-01,62300.0,1400.0,63700.0,765000.0,63700.0,998000.0
E00106,2025-04-01,65200.0,1500.0,66700.0,801000.0,66700.0,1045000.0
E00106,2026-04-01,67900.0,1600.0,69500.0,834000.0,69500.0,1089000.0
E00107,2022-04-01,23900.0,500.0,24400.0,293000.0,24400.0,369000.0
E00107,2023-04-01,24300.0,500.0,24800.0,298000.0,24800.0,375000.0
E00107,2024-04-01,25100.0,600.0,25700.0,308000.0,25700.0,389000.0
E00108,2025-04-01,26200.0,1900.0,28100.0,338000.0,28100.0,453000.0
E00108,2026-04-01,27400.0,1900.0,29300.0,352000.0,29300.0,473000.0
E00109,2024-04-01,64200.0,2400.0,66600.0,799000.0,66600.0,1071000.0
E00109,2025-04-01,66200.0,2400.0,68600.0,823000.0,68600.0,1104000.0
E00109,2026-04-01,69000.0,2500.0,71500.0,858000.0,71500.0,1150000.0
E00110,2025-04-01,67300.0,10200.0,77500.0,930000.0,77500.0,1205000.0
E00110,2026-04-01,71800.0,10800.0,82600.0,991000.0,82600.0,1284000.0
E00111,2023-04-01,84600.0,3100.0,87700.0,1052000.0,87700.0,1443000.0
E00111,2024-04-01,89400.0,3300.0,92700.0,1112000.0,92700.0,1525000.0
E00112,2022-04-01,42700.0,1200.0,43900.0,527000.0,43900.0,713000.0
E00112,2023-04-01,43900.0,1200.0,45100.0,542000.0,45100.0,732000.0
E00112,2024-04-01,46000.0,1300.0,47300.0,568000.0,47300.0,768000.0
E00112,2025-04-01,47400.0,1300.0,48700.0,585000.0,48700.0,791000.0
E00112,2026-04-01,48900.0,1400.0,50300.0,604000.0,50300.0,817000.0
E00113,2022-04-01,61300.0,1300.0,62600.0,735000.0,62600.0,1029000.0
E00113,2023-04-01,66200.0,1400.0,67600.0,794000.0,67600.0,1111000.0
E00113,2024-04-01,72000.0,1600.0,73600.0,865000.0,73600.0,1210000.0
E00113,2025-04-01,76800.0,1700.0,78500.0,922000.0,78500.0,1290000.0
E00113,2026-04-01,83600.0,1800.0,85400.0,1003000.0,85400.0,1404000.0
E00114,2022-04-01,50500.0,6100.0,56600.0,605000.0,56600.0,955000.0
E00114,2023-04-01,53900.0,6600.0,60500.0,647000.0,60500.0,1021000.0
E00114,2024-04-01,57000.0,6900.0,63900.0,683000.0,63900.0,1078000.0
E00114,2025-04-01,58800.0,7200.0,66000.0,706000.0,66000.0,1113000.0
E00114,2026-04-01,63300.0,7700.0,71000.0,759000.0,71000.0,1198000.0
E00115,2022-04-01,49100.0,5000.0,54100.0,649000.0,54100.0,833000.0
E00115,2023-04-01,52800.0,5400.0,58200.0,698000.0,58200.0,896000.0
E00115,2024-04-01,57100.0,5800.0,62900.0,754000.0,62900.0,968000.0
E00115,2025-04-01,60700.0,6200.0,66900.0,802000.0,66900.0,1030000.0
E00115,2026-04-01,64000.0,6600.0,70600.0,847000.0,70600.0,1087000.0
E00116,2022-04-01,25400.0,3100.0,28500.0,342000.0,28500.0,455000.0
E00116,2023-04-01,27700.0,3400.0,31100.0,373000.0,31100.0,497000.0
E00116,2024-04-01,29600.0,3600.0,33200.0,398000.0,33200.0,530000.0
E00116,2025-04-01,31500.0,3800.0,35300.0,423000.0,35300.0,564000.0
E00116,2026-04-01,34000.0,4100.0,38100.0,457000.0,38100.0,608000.0
E00117,2025-04-01,35600.0,6000.0,41600.0,500000.0,41600.0,620000.0
E00117,2026-04-01,37800.0,6400.0,44200.0,531000.0,44200.0,659000.0
E00118,2022-04-01,79900.0,7700.0,87600.0,958000.0,87600.0,1304000.0
E00118,2023-04-01,83400.0,8100.0,91500.0,1001000.0,91500.0,1362000.0
E00118,2024-04-01,88600.0,8600.0,97200.0,1063000.0,97200.0,1447000.0
E00118,2025-04-01,92600.0,9000.0,101600.0,1111000.0,101600.0,1512000.0
E00118,2026-04-01,95000.0,9200.0,104200.0,1140000.0,104200.0,1551000.0
E00119,2022-04-01,37800.0,1000.0,38800.0,466000.0,38800.0,648000.0
E00119,2023-04-01,40900.0,1100.0,42000.0,504000.0,42000.0,701000.0
E00119,2024-04-01,44900.0,1200.0,46100.0,553000.0,46100.0,770000.0
E00119,2025-04-01,49300.0,1400.0,50700.0,608000.0,50700.0,847000.0
E00119,2026-04-01,53300.0,1500.0,54800.0,658000.0,54800.0,915000.0
E00120,2023-04-01,101600.0,16700.0,118300.0,1420000.0,118300.0,1963000.0
E00120,2024-04-01,106900.0,17600.0,124500.0,1494000.0,124500.0,2066000.0
E00120,2025-04-01,113500.0,18600.0,132100.0,1586000.0,132100.0,2192000.0
E00120,2026-04-01,118300.0,19400.0,137700.0,1653000.0,137700.0,2285000.0
E00121,2023-04-01,58500.0,10000.0,68500.0,702000.0,68500.0,1041000.0
E00121,2024-04-01,61100.0,10500.0,71600.0,734000.0,71600.0,1088000.0
E00121,2025-04-01,64300.0,11000.0,75300.0,772000.0,75300.0,1145000.0
E00121,2026-04-01,66100.0,11300.0,77400.0,793000.0,77400.0,1176000.0
E00122,2022-04-01,42400.0,3900.0,46300.0,556000.0,46300.0,720000.0
E00122,2023-04-01,44300.0,4100.0,48400.0,581000.0,48400.0,752000.0
E00122,2024-04-01,47000.0,4300.0,51300.0,616000.0,51300.0,797000.0
E00122,2025-04-01,48000.0,4400.0,52400.0,629000.0,52400.0,815000.0
E00122,2026-04-01,50600.0,4700.0,55300.0,664000.0,55300.0,860000.0
E00123,2025-04-01,31000.0,500.0,31500.0,378000.0,31500.0,470000.0
E00123,2026-04-01,33300.0,500.0,33800.0,406000.0,33800.0,505000.0
E00124,2025-04-01,104800.0,18800.0,123600.0,1484000.0,123600.0,1858000.0
E00124,2026-04-01,112000.0,20100.0,132100.0,1586000.0,132100.0,1986000.0
E00125,2022-04-01,61800.0,6100.0,67900.0,742000.0,67900.0,1096000.0
E00125,2023-04-01,63700.0,6300.0,70000.0,765000.0,70000.0,1130000.0
E00125,2024-04-01,67300.0,6600.0,73900.0,808000.0,73900.0,1193000.0
E00125,2025-04-01,69600.0,6800.0,76400.0,835000.0,76400.0,1233000.0
E00125,2026-04-01,72200.0,7100.0,79300.0,867000.0,79300.0,1280000.0
E00126,2022-04-01,61300.0,6900.0,68200.0,818000.0,68200.0,1108000.0
E00126,2023-04-01,65200.0,7300.0,72500.0,870000.0,72500.0,1178000.0
E00126,2024-04-01,69500.0,7800.0,77300.0,927000.0,77300.0,1256000.0
E00126,2025-04-01,73600.0,8300.0,81900.0,983000.0,81900.0,1331000.0
E00126,2026-04-01,79300.0,8900.0,88200.0,1058000.0,88200.0,1433000.0
E00127,2022-04-01,82400.0,700.0,83100.0,997000.0,83100.0,1179000.0
E00127,2023-04-01,87100.0,700.0,87800.0,1053000.0,87800.0,1246000.0
E00127,2024-04-01,90400.0,700.0,91100.0,1093000.0,91100.0,1293000.0
E00128,2025-04-01,66100.0,6800.0,72900.0,794000.0,72900.0,1108000.0
E00128,2026-04-01,71100.0,7300.0,78400.0,854000.0,78400.0,1192000.0
E00129,2022-04-01,35100.0,3400.0,38500.0,462000.0,38500.0,556000.0
E00129,2023-04-01,37500.0,3600.0,41100.0,493000.0,41100.0,594000.0
E00129,2024-04-01,40200.0,3900.0,44100.0,529000.0,44100.0,637000.0
E00129,2025-04-01,42600.0,4100.0,46700.0,560000.0,46700.0,675000.0
E00129,2026-04-01,45200.0,4400.0,49600.0,595000.0,49600.0,717000.0
E00130,2022-04-01,106700.0,10600.0,117300.0,1281000.0,117300.0,1981000.0
E00130,2023-04-01,110900.0,11000.0,121900.0,1331000.0,121900.0,2059000.0
E00130,2024-04-01,115500.0,11500.0,127000.0,1386000.0,127000.0,2145000.0
E00130,2025-04-01,122400.0,12100.0,134500.0,1468000.0,134500.0,2271000.0
E00130,2026-04-01,127000.0,12600.0,139600.0,1524000.0,139600.0,2357000.0
E00131,2022-04-01,44600.0,6000.0,50600.0,607000.0,50600.0,767000.0
E00131,2023-04-01,49300.0,6600.0,55900.0,671000.0,55900.0,847000.0
E00131,2024-04-01,54400.0,7300.0,61700.0,740000.0,61700.0,935000.0
E00131,2025-04-01,59000.0,7900.0,66900.0,802000.0,66900.0,1014000.0
E00131,2026-04-01,65100.0,8800.0,73900.0,886000.0,73900.0,1120000.0
E00132,2024-04-01,54600.0,1500.0,56100.0,673000.0,56100.0,861000.0
E00132,2025-04-01,56500.0,1600.0,58100.0,697000.0,58100.0,892000.0
E00132,2026-04-01,59600.0,1600.0,61200.0,734000.0,61200.0,939000.0
E00133,2024-04-01,54900.0,800.0,55700.0,668000.0,55700.0,924000.0
E00133,2025-04-01,59800.0,900.0,60700.0,728000.0,60700.0,1007000.0
E00134,2022-04-01,19700.0,2900.0,22600.0,271000.0,22600.0,326000.0
E00134,2023-04-01,21300.0,3100.0,24400.0,293000.0,24400.0,352000.0
E00134,2024-04-01,22700.0,3400.0,26100.0,314000.0,26100.0,376000.0
E00134,2025-04-01,24100.0,3600.0,27700.0,333000.0,27700.0,400000.0
E00134,2026-04-01,25300.0,3700.0,29000.0,348000.0,29000.0,418000.0
E00135,2022-04-01,51400.0,7100.0,58500.0,702000.0,58500.0,927000.0
E00135,2023-04-01,56300.0,7800.0,64100.0,769000.0,64100.0,1016000.0
E00135,2024-04-01,59200.0,8200.0,67400.0,809000.0,67400.0,1068000.0
E00135,2025-04-01,64100.0,8800.0,72900.0,875000.0,72900.0,1155000.0
E00135,2026-04-01,67500.0,9300.0,76800.0,922000.0,76800.0,1217000.0
E00136,2022-04-01,55300.0,9100.0,64400.0,772000.0,64400.0,1005000.0
E00136,2023-04-01,58200.0,9600.0,67800.0,813000.0,67800.0,1058000.0
E00136,2024-04-01,62200.0,10200.0,72400.0,868000.0,72400.0,1130000.0
E00136,2025-04-01,64700.0,10700.0,75400.0,904000.0,75400.0,1177000.0
E00137,2024-04-01,161800.0,2200.0,164000.0,1968000.0,164000.0,2739000.0
E00137,2025-04-01,176200.0,2400.0,178600.0,2143000.0,178600.0,2983000.0
E00137,2026-04-01,193900.0,2600.0,196500.0,2358000.0,196500.0,3282000.0
E00138,2022-04-01,142600.0,24300.0,166900.0,1711000.0,166900.0,2587000.0
E00138,2023-04-01,148900.0,25300.0,174200.0,1786000.0,174200.0,2700000.0
E00138,2024-04-01,163400.0,27800.0,191200.0,1961000.0,191200.0,2963000.0
E00138,2025-04-01,173000.0,29500.0,202500.0,2077000.0,202500.0,3138000.0
E00138,2026-04-01,185200.0,31500.0,216700.0,2222000.0,216700.0,3358000.0
E00139,2024-04-01,35000.0,400.0,35400.0,,35400.0,562000.0
E00139,2025-04-01,37000.0,400.0,37400.0,449000.0,37400.0,594000.0
E00139,2026-04-01,39100.0,400.0,39500.0,474000.0,39500.0,627000.0
E00140,2022-04-01,48200.0,6500.0,54700.0,656000.0,54700.0,837000.0
E00140,2023-04-01,50500.0,6800.0,57300.0,688000.0,57300.0,876000.0
E00140,2024-04-01,52500.0,7100.0,59600.0,715000.0,59600.0,912000.0
E00140,2025-04-01,55900.0,7600.0,63500.0,762000.0,63500.0,971000.0
E00140,2026-04-01,57900.0,7800.0,65700.0,788000.0,65700.0,1005000.0
E00141,2022-04-01,232600.0,8700.0,241300.0,2895000.0,241300.0,3966000.0
E00141,2023-04-01,253500.0,9400.0,262900.0,3154000.0,262900.0,4321000.0
E00141,2024-04-01,269200.0,10000.0,279200.0,3350000.0,279200.0,4589000.0
E00141,2025-04-01,293200.0,10900.0,304100.0,3649000.0,304100.0,4998000.0
E00141,2026-04-01,312600.0,11600.0,324200.0,3890000.0,324200.0,5329000.0
E00142,2022-04-01,333600.0,13300.0,346900.0,4003000.0,346900.0,5569000.0
E00142,2023-04-01,342700.0,13700.0,356400.0,4113000.0,356400.0,5721000.0
E00142,2024-04-01,358800.0,14300.0,373100.0,4306000.0,373100.0,5989000.0
E00142,2025-04-01,377400.0,15100.0,392500.0,4529000.0,392500.0,6301000.0
E00142,2026-04-01,386900.0,15400.0,402300.0,4643000.0,402300.0,6458000.0
E00143,2022-04-01,62900.0,5300.0,68200.0,755000.0,68200.0,1136000.0
E00143,2023-04-01,66800.0,5600.0,72400.0,801000.0,72400.0,1206000.0
E00143,2024-04-01,73000.0,6200.0,79200.0,877000.0,79200.0,1319000.0
E00143,2025-04-01,77700.0,6600.0,84300.0,933000.0,84300.0,1404000.0
E00143,2026-04-01,81700.0,6900.0,88600.0,981000.0,88600.0,1476000.0
E00144,2022-04-01,35400.0,1000.0,36400.0,424000.0,36400.0,580000.0
E00144,2023-04-01,36400.0,1100.0,37500.0,437000.0,37500.0,598000.0
E00144,2024-04-01,39100.0,1200.0,40300.0,470000.0,40300.0,642000.0
E00144,2025-04-01,41400.0,1200.0,42600.0,497000.0,42600.0,679000.0
E00144,2026-04-01,42800.0,1300.0,44100.0,514000.0,44100.0,703000.0
E00145,2022-04-01,63900.0,2000.0,65900.0,766000.0,65900.0,1095000.0
E00145,2023-04-01,68000.0,2200.0,70200.0,816000.0,70200.0,1167000.0
E00145,2024-04-01,73500.0,2300.0,75800.0,882000.0,75800.0,1260000.0
E00145,2025-04-01,79200.0,2500.0,81700.0,950000.0,81700.0,1358000.0
E00145,2026-04-01,84200.0,2700.0,86900.0,1011000.0,86900.0,1444000.0
E00146,2022-04-01,66600.0,7200.0,73800.0,885000.0,73800.0,1225000.0
E00146,2023-04-01,71600.0,7700.0,79300.0,951000.0,79300.0,1316000.0
E00146,2024-04-01,75000.0,8100.0,83100.0,997000.0,83100.0,1379000.0
E00146,2025-04-01,78300.0,8400.0,86700.0,1040000.0,86700.0,1439000.0
E00146,2026-04-01,84000.0,9000.0,93000.0,1116000.0,93000.0,1544000.0
E00147,2022-04-01,84600.0,2800.0,87400.0,1049000.0,87400.0,1477000.0
E00147,2023-04-01,88300.0,2900.0,91200.0,1095000.0,91200.0,1541000.0
E00147,2024-04-01,90800.0,3000.0,93800.0,1126000.0,93800.0,1585000.0
E00147,2025-04-01,97300.0,3200.0,100500.0,1206000.0,100500.0,1698000.0
E00147,2026-04-01,100700.0,3300.0,104000.0,1248000.0,104000.0,1757000.0
E00148,2022-04-01,38600.0,800.0,39400.0,462000.0,39400.0,565000.0
E00148,2023-04-01,39800.0,900.0,40700.0,478000.0,40700.0,584000.0
E00148,2024-04-01,40900.0,900.0,41800.0,491000.0,41800.0,600000.0
E00148,2025-04-01,43200.0,900.0,44100.0,517000.0,44100.0,633000.0
E00148,2026-04-01,45400.0,1000.0,46400.0,544000.0,46400.0,666000.0
E00149,2024-04-01,21600.0,100.0,21700.0,259000.0,21700.0,362000.0
E00149,2025-04-01,22300.0,100.0,22400.0,267000.0,22400.0,373000.0
E00149,2026-04-01,23200.0,100.0,23300.0,278000.0,23300.0,388000.0
E00150,2022-04-01,92700.0,10200.0,102900.0,1235000.0,102900.0,1674000.0
E00150,2023-04-01,100000.0,11000.0,111000.0,1332000.0,111000.0,1805000.0
E00150,2024-04-01,106100.0,11700.0,117800.0,1413000.0,117800.0,1916000.0
E00150,2025-04-01,111900.0,12300.0,124200.0,1490000.0,124200.0,2020000.0
E00150,2026-04-01,118800.0,13100.0,131900.0,1583000.0,131900.0,2145000.0
E00151,2022-04-01,25900.0,3300.0,29200.0,350000.0,29200.0,451000.0
E00151,2023-04-01,28000.0,3500.0,31500.0,378000.0,31500.0,487000.0
E00151,2024-04-01,29900.0,3800.0,33700.0,404000.0,33700.0,521000.0
E00152,2026-04-01,62100.0,8500.0,70600.0,745000.0,70600.0,1008000.0
E00153,2024-04-01,53000.0,7000.0,60000.0,720000.0,60000.0,859000.0
E00153,2025-04-01,59000.0,7800.0,66800.0,801000.0,66800.0,956000.0
E00153,2026-04-01,64700.0,8600.0,73300.0,879000.0,73300.0,1049000.0
E00154,2023-04-01,41200.0,6300.0,47500.0,494000.0,47500.0,680000.0
E00154,2024-04-01,45000.0,6900.0,51900.0,540000.0,51900.0,743000.0
E00154,2025-04-01,48300.0,7400.0,55700.0,580000.0,55700.0,798000.0
E00154,2026-04-01,51400.0,7900.0,59300.0,617000.0,59300.0,849000.0
E00155,2022-04-01,47300.0,5900.0,53200.0,568000.0,53200.0,840000.0
E00155,2023-04-01,49500.0,6100.0,55600.0,594000.0,55600.0,878000.0
E00155,2024-04-01,51400.0,6400.0,57800.0,617000.0,57800.0,913000.0
E00155,2025-04-01,55000.0,6800.0,61800.0,660000.0,61800.0,976000.0
E00155,2026-04-01,57200.0,7100.0,64300.0,686000.0,64300.0,1016000.0
E00156,2022-04-01,30200.0,2800.0,33000.0,362000.0,33000.0,487000.0
E00156,2023-04-01,31100.0,2900.0,34000.0,373000.0,34000.0,502000.0
E00156,2024-04-01,32500.0,3000.0,35500.0,389000.0,35500.0,524000.0
E00156,2025-04-01,33200.0,3100.0,36300.0,398000.0,36300.0,536000.0
E00156,2026-04-01,34400.0,3200.0,37600.0,412000.0,37600.0,555000.0
E00157,2024-04-01,73100.0,12100.0,85200.0,1023000.0,85200.0,1417000.0
E00157,2025-04-01,76700.0,12700.0,89400.0,1073000.0,89400.0,1487000.0
E00158,2022-04-01,58800.0,1300.0,60100.0,721000.0,60100.0,874000.0
E00158,2023-04-01,63500.0,1400.0,64900.0,779000.0,64900.0,943000.0
E00158,2024-04-01,70200.0,1600.0,71800.0,862000.0,71800.0,1044000.0
E00158,2025-04-01,79300.0,1800.0,81100.0,973000.0,81100.0,1179000.0
E00158,2026-04-01,87800.0,1900.0,89700.0,1077000.0,89700.0,1304000.0
E00159,2022-04-01,134700.0,4600.0,139300.0,1671000.0,139300.0,2152000.0
E00160,2022-04-01,80200.0,13400.0,93600.0,963000.0,93600.0,1553000.0
E00161,2022-04-01,28900.0,400.0,29300.0,352000.0,29300.0,442000.0
E00161,2023-04-01,30400.0,400.0,30800.0,370000.0,30800.0,464000.0
E00161,2024-04-01,32900.0,400.0,33300.0,400000.0,33300.0,502000.0
E00161,2025-04-01,35900.0,400.0,36300.0,436000.0,36300.0,547000.0
E00161,2026-04-01,39100.0,500.0,39600.0,475000.0,39600.0,597000.0
E00162,2022-04-01,83000.0,14000.0,97000.0,996000.0,97000.0,1510000.0
E00162,2023-04-01,88800.0,15000.0,103800.0,1065000.0,103800.0,1616000.0
E00162,2024-04-01,95500.0,16100.0,111600.0,1146000.0,111600.0,1738000.0
E00162,2025-04-01,103100.0,17400.0,120500.0,1237000.0,120500.0,1876000.0
E00162,2026-04-01,111500.0,18800.0,130300.0,1337000.0,130300.0,2029000.0
E00163,2022-04-01,80000.0,2300.0,82300.0,987000.0,82300.0,1339000.0
E00163,2023-04-01,83900.0,2400.0,86300.0,1035000.0,86300.0,1405000.0
E00163,2024-04-01,90300.0,2600.0,92900.0,1114000.0,92900.0,1512000.0
E00163,2025-04-01,95500.0,2700.0,98200.0,1178000.0,98200.0,1598000.0
E00163,2026-04-01,99800.0,2800.0,102600.0,1231000.0,102600.0,1670000.0
E00164,2023-04-01,86700.0,10600.0,97300.0,1167000.0,97300.0,1649000.0
E00164,2024-04-01,93100.0,11400.0,104500.0,1254000.0,104500.0,1771000.0
E00164,2025-04-01,98500.0,12100.0,110600.0,1327000.0,110600.0,1874000.0
E00164,2026-04-01,104400.0,12800.0,117200.0,1406000.0,117200.0,1986000.0
E00165,2022-04-01,104800.0,13700.0,118500.0,1422000.0,118500.0,2017000.0
E00165,2023-04-01,112800.0,14700.0,127500.0,1530000.0,127500.0,2170000.0
