employee_id,date_of_birth,gender,marital_status,spouse_date_of_birth,spouse_eligible_flag,date_of_joining,employment_status,employment_type,grade,department,occupation_class,work_location,work_environment,exit_date,exit_reason,basic_salary_monthly,dearness_allowance_monthly,eligible_gratuity_wages_monthly,pensionable_salary_annual,gross_compensation_annual,salary_currency,retirement_age,superannuation_join_date,gratuity_member_flag,gratuity_plan_id,superannuation_member_flag,superannuation_plan_id,superannuation_scheme_type,dc_current_corpus,pf_member_flag,edli_eligible_flag,pf_current_balance,average_progressive_balance,edli_continuous_service_months,gti_member_flag,gti_plan_id,gti_cover_basis,gti_sum_assured,source_system,duplicate_resolved_flag,duplicate_resolution_type,date_of_birth_imputed_flag,date_of_joining_reconstructed_flag,exit_date_reconstructed_flag,employment_status_reconciled_flag,exit_reason_reconciled_flag,date_of_birth_imputation_method,date_of_joining_reconstruction_method,basic_salary_reconstructed_flag,gratuity_wage_reconstructed_flag,pensionable_salary_reconstructed_flag,gross_compensation_reconstructed_flag,gratuity_plan_id_imputed_flag,superannuation_plan_id_imputed_flag,gti_plan_id_reconstructed_flag,edli_eligibility_reconciled_flag,cleaning_any_change_flag,cleaning_review_flag
E00059,1981-11-14,Male,Single,,No,2009-10-16,Active,Permanent,E6,Technology,Factory,Hyderabad,Plant,,,114100.0,20200.0,134300.0,1369000.0,2188000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,1042000.0,904000.0,202,Yes,GTI_SAL_02,Salary Multiple,6560000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00060,1991-01-20,Male,Married,1990-12-30,Yes,2018-08-20,Active,Permanent,E2,Operations,Office,Hyderabad,Office,,,37400.0,400.0,37800.0,449000.0,564000.0,INR,60,2019-03-21,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,638000.0,Yes,Yes,488000.0,427000.0,96,Yes,GTI_SAL_02,Salary Multiple,1690000.0,Benefits_Admin,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00061,1995-10-18,Male,Widowed/Separated,,No,2018-02-09,Active,Permanent,E2,Customer Service,Office,Kolkata,Office,,,23300.0,700.0,24000.0,280000.0,364000.0,INR,60,2018-06-03,Yes,GRAT_ENH_02,Yes,SUP_DC_01,DC,418000.0,Yes,Yes,399000.0,346000.0,102,No,,,,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00062,1990-09-23,Male,Married,1995-11-16,Yes,2021-12-22,Active,Permanent,E3,Operations,Office,Bengaluru,Office,,,58500.0,2300.0,60800.0,702000.0,903000.0,INR,60,2022-07-17,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,519000.0,Yes,Yes,290000.0,263000.0,56,Yes,GTI_GRADE_03,Grade Based,2500000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00063,1991-03-13,Male,Single,,No,2016-03-18,Active,Permanent,E1,Finance,Office,Delhi NCR,Office,,,28400.0,1000.0,29400.0,353000.0,501000.0,INR,60,2016-10-03,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,638000.0,Yes,Yes,691000.0,634000.0,125,Yes,GTI_SAL_02,Salary Multiple,1500000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00064,1998-01-29,Female,Single,,No,2022-11-04,Active,Permanent,E3,Research,Laboratory,Kolkata,Laboratory,,,37300.0,2800.0,40100.0,481000.0,632000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,189000.0,160000.0,45,Yes,GTI_FLAT_01,Flat,2000000.0,Benefits_Admin,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00065,1985-03-04,Male,Single,,No,2020-04-13,Active,Permanent,E4,Manufacturing,Factory,Kolkata,Plant,,,54300.0,6200.0,60500.0,726000.0,915000.0,INR,60,,Yes,GRAT_ENH_02,No,,,,Yes,Yes,386000.0,352000.0,76,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00066,1992-04-11,Male,Married,1989-08-06,Yes,2018-06-18,Active,Permanent,E5,Operations,Office,Delhi NCR,Office,,,134500.0,3700.0,138200.0,1658000.0,2310000.0,INR,60,2018-10-14,Yes,GRAT_STD_01,Yes,SUP_DC_02,DC,2391000.0,Yes,Yes,511000.0,472000.0,98,Yes,GTI_GRADE_03,Grade Based,4000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00067,2006-05-29,Male,Married,2008-11-22,Yes,2024-09-01,Active,Permanent,E1,Manufacturing,Factory,Delhi NCR,Plant,,,26300.0,3800.0,30100.0,361000.0,494000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,104000.0,94000.0,23,Yes,GTI_SAL_02,Salary Multiple,1500000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00068,1973-06-12,Female,Married,1975-02-07,Yes,2013-09-05,Retired,Permanent,E6,Operations,Office,Pune,Office,2026-02-13,Retirement,156700.0,2300.0,159000.0,1880000.0,2474000.0,INR,60,2014-07-24,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,5035000.0,Yes,No,782000.0,685000.0,155,Yes,GTI_GRADE_03,Grade Based,5000000.0,Manual_Upload,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00069,1987-09-28,Male,Single,,No,2018-09-09,Active,Permanent,E3,Human Resources,Office,Pune,Office,,,43900.0,200.0,44100.0,529000.0,664000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,455000.0,446000.0,95,Yes,GTI_SAL_02,Salary Multiple,1990000.0,Benefits_Admin,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00070,1998-01-25,Male,Single,,No,2025-09-11,Active,Permanent,E4,Operations,Office,Delhi NCR,Office,,,102500.0,4000.0,106500.0,1278000.0,1508000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,53000.0,45000.0,11,Yes,GTI_SAL_02,Salary Multiple,4520000.0,Benefits_Admin,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00071,1976-05-15,Female,Married,1979-09-29,Yes,2022-01-22,Active,Fixed-Term,E8,Operations,Factory,Bengaluru,Plant,,,335100.0,32100.0,367200.0,4406000.0,5746000.0,INR,60,2022-07-05,Yes,GRAT_EXEC_03,Yes,SUP_DC_01,DC,2830000.0,Yes,Yes,296000.0,269000.0,55,Yes,GTI_FLAT_01,Flat,2000000.0,Legacy_HR,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00072,1994-10-15,Male,Married,1993-07-04,Yes,2024-01-08,Active,Permanent,E3,Research,Management,Hyderabad,Office,,,60100.0,2100.0,62200.0,746000.0,940000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,177000.0,156000.0,31,Yes,GTI_GRADE_03,Grade Based,2500000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,True,False,False,False,True,False
E00073,1979-06-06,Female,Single,,No,2017-08-02,Active,Permanent,E5,Manufacturing,Factory,Delhi NCR,Plant,,,145300.0,24500.0,169800.0,2038000.0,2744000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,472000.0,405000.0,108,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00074,1997-10-03,Male,Married,2003-09-01,Yes,2024-02-22,Active,Permanent,E5,Finance,Office,Bengaluru,Office,,,99700.0,1500.0,101200.0,1196000.0,1703000.0,INR,60,2024-09-02,Yes,GRAT_ENH_02,Yes,SUP_DC_01,DC,378000.0,Yes,Yes,162000.0,149000.0,30,Yes,GTI_SAL_02,Salary Multiple,5110000.0,Benefits_Admin,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00075,1976-06-23,Other/Unspecified,Married,1973-10-21,Yes,2018-07-22,Active,Fixed-Term,E5,Operations,Office,Pune,Office,,,89200.0,1800.0,91000.0,1092000.0,1363000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,412000.0,401000.0,97,Yes,GTI_GRADE_03,Grade Based,4000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00076,1997-06-18,Other/Unspecified,Married,1997-02-12,Yes,2017-02-15,Active,Permanent,E4,Manufacturing,Factory,Ahmedabad,Plant,,,70200.0,8900.0,79100.0,949000.0,1222000.0,INR,60,,Yes,GRAT_ENH_02,No,,,,Yes,Yes,441000.0,411000.0,114,Yes,GTI_GRADE_03,Grade Based,3000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00077,1985-02-21,Male,Married,1985-08-29,Yes,2005-03-30,Active,Permanent,E3,Operations,Factory,Pune,Plant,,,62900.0,5600.0,68500.0,822000.0,1162000.0,INR,60,2014-11-16,Yes,GRAT_ENH_02,Yes,SUP_DC_01,DC,1977000.0,Yes,Yes,1134000.0,1057000.0,257,Yes,GTI_SAL_02,Salary Multiple,3490000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00078,1990-08-18,Male,Married,1997-06-20,Yes,2022-09-24,Active,Permanent,E2,Sales,Field,Pune,Hazardous,,,33700.0,3500.0,37200.0,446000.0,632000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,188000.0,178000.0,47,Yes,GTI_GRADE_03,Grade Based,2000000.0,Legacy_HR,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00079,1978-07-25,Female,Married,1973-07-23,Yes,2017-03-05,Active,Permanent,E4,Manufacturing,Factory,Hyderabad,Plant,,,86900.0,11600.0,98500.0,1182000.0,1461000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,540000.0,470000.0,113,Yes,GTI_SAL_02,Salary Multiple,4380000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00080,1974-11-01,Male,Married,1973-11-09,Yes,2017-06-19,Exited,Permanent,E6,Customer Service,Management,Ahmedabad,Office,2022-04-29,Withdrawal,112000.0,3700.0,115700.0,1344000.0,1874000.0,INR,60,2017-08-11,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,2583000.0,No,No,,,0,Yes,GTI_GRADE_03,Grade Based,5000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00081,1994-01-30,Female,Married,1991-03-13,Yes,2024-05-11,Active,Permanent,E5,Manufacturing,Factory,Hyderabad,Plant,,,87300.0,15000.0,102300.0,1228000.0,1462000.0,INR,60,2024-12-01,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,289000.0,Yes,Yes,152000.0,131000.0,27,Yes,GTI_SAL_02,Salary Multiple,4390000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00082,1972-09-11,Female,Single,,No,2015-04-25,Exited,Permanent,E8,Research,Management,Delhi NCR,Office,2023-09-04,Withdrawal,453100.0,12900.0,466000.0,5592000.0,7790000.0,INR,60,2015-07-28,Yes,GRAT_STD_01,Yes,PEN_DB_02,DB,,Yes,No,524000.0,506000.0,136,Yes,GTI_GRADE_03,Grade Based,10000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00083,1992-08-29,Male,Single,,No,2019-06-11,Active,Permanent,E2,Research,Factory,Chennai,Plant,,,28800.0,3400.0,32200.0,346000.0,515000.0,INR,60,2019-10-04,Yes,GRAT_STD_01,Yes,PEN_DB_01,DB,,Yes,Yes,347000.0,309000.0,86,Yes,GTI_SAL_02,Salary Multiple,1540000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00084,1992-08-20,Female,Married,1993-02-10,Yes,2013-07-23,Active,Permanent,E3,Operations,Office,Bengaluru,Office,,,49200.0,1100.0,50300.0,604000.0,792000.0,INR,60,2014-08-31,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,1535000.0,Yes,Yes,707000.0,598000.0,157,No,,,,Legacy_HR,False,None,False,False,False,False,False,Observed,Observed,True,False,False,False,False,False,False,False,True,False
E00085,1986-12-30,Female,Married,1986-03-18,Yes,2012-11-20,Active,Permanent,E4,Manufacturing,Factory,Chennai,Plant,,,72000.0,12800.0,84800.0,1018000.0,1326000.0,INR,60,2015-02-20,No,,Yes,SUP_DC_02,DC,2352000.0,Yes,Yes,705000.0,662000.0,165,Yes,GTI_GRADE_03,Grade Based,3000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00086,1970-05-27,Male,Married,1969-08-15,Yes,2025-12-15,Active,Contract,E6,Manufacturing,Office,Delhi NCR,Office,,,114600.0,3500.0,118100.0,1417000.0,1695000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,36000.0,33000.0,8,Yes,GTI_GRADE_03,Grade Based,5000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00087,1988-07-14,Male,Married,1988-06-04,Yes,2019-03-08,Active,Permanent,E4,Research,Laboratory,Bengaluru,Laboratory,,,72000.0,4600.0,76600.0,919000.0,1253000.0,INR,60,2019-10-03,No,,Yes,SUP_DC_01,DC,1135000.0,Yes,Yes,410000.0,351000.0,89,Yes,GTI_SAL_02,Salary Multiple,3760000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00088,1982-08-13,Male,Married,1986-04-16,Yes,2020-11-18,Active,Permanent,E5,Manufacturing,Office,Delhi NCR,Office,,,83300.0,2100.0,85400.0,1025000.0,1405000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,326000.0,312000.0,69,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00089,1989-01-27,Female,Single,,No,2019-08-16,Active,Permanent,E3,Manufacturing,Factory,Bengaluru,Plant,,,53200.0,8900.0,62100.0,638000.0,933000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,455000.0,439000.0,84,Yes,GTI_SAL_02,Salary Multiple,2800000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00090,1989-01-21,Male,Married,1987-02-16,Yes,2023-02-28,Active,Permanent,E5,Research,Laboratory,Pune,Hazardous,,,118900.0,6200.0,125100.0,1501000.0,1929000.0,INR,60,2023-04-19,Yes,GRAT_STD_01,Yes,PEN_DB_01,DB,,Yes,Yes,165000.0,155000.0,42,Yes,GTI_SAL_02,Salary Multiple,5790000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00091,1973-12-12,Male,Married,1977-01-26,Yes,2018-09-20,Active,Permanent,E4,Corporate,Factory,Mumbai,Plant,,,81700.0,12500.0,94200.0,980000.0,1378000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,419000.0,373000.0,95,Yes,GTI_SAL_02,Salary Multiple,4130000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00092,1974-08-04,Male,Married,1970-10-14,Yes,1999-12-03,Active,Fixed-Term,E5,Human Resources,Factory,Pune,Plant,,,81000.0,12400.0,93400.0,1121000.0,1508000.0,INR,60,2014-04-10,Yes,GRAT_ENH_02,Yes,SUP_DC_02,DC,2961000.0,Yes,Yes,1298000.0,1089000.0,320,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00093,1987-11-05,Female,Married,1985-10-09,Yes,2017-09-20,Active,Fixed-Term,E5,Manufacturing,Laboratory,Hyderabad,Laboratory,,,70600.0,4200.0,74800.0,847000.0,1098000.0,INR,60,2018-02-19,Yes,GRAT_STD_01,Yes,PEN_DB_01,DB,,Yes,Yes,552000.0,488000.0,107,No,,,,Legacy_HR,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00094,1989-08-22,Female,Single,,No,2018-08-27,Active,Permanent,E5,Manufacturing,Factory,Kolkata,Plant,,,69400.0,6600.0,76000.0,912000.0,1165000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,446000.0,385000.0,96,Yes,GTI_SAL_02,Salary Multiple,3500000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00095,2001-04-08,Female,Single,,No,2022-07-18,Active,Permanent,E2,Finance,Factory,Hyderabad,Plant,,,46200.0,7400.0,53600.0,643000.0,850000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,199000.0,166000.0,49,Yes,GTI_SAL_02,Salary Multiple,2550000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00096,1990-09-22,Male,Married,1991-07-22,Yes,2020-06-17,Active,Permanent,E5,Operations,Office,Ahmedabad,Office,,,80300.0,2400.0,82700.0,964000.0,1175000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,363000.0,330000.0,74,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00097,1975-05-15,Female,Married,1970-04-26,Yes,2024-01-29,Active,Permanent,E5,Manufacturing,Factory,Ahmedabad,Plant,,,99000.0,10400.0,109400.0,1313000.0,1720000.0,INR,60,2024-06-03,Yes,GRAT_STD_01,Yes,PEN_DB_01,DB,,Yes,Yes,136000.0,128000.0,31,Yes,GTI_FLAT_01,Flat,2000000.0,Manual_Upload,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00098,1991-03-19,Male,Married,1993-05-09,Yes,2017-04-09,Active,Permanent,E4,Human Resources,Office,Mumbai,Office,,,90000.0,1100.0,91100.0,1093000.0,1383000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,435000.0,412000.0,112,Yes,GTI_GRADE_03,Grade Based,3000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00099,1990-09-24,Male,Single,,No,2021-01-20,Active,Fixed-Term,E4,Research,Factory,Pune,Plant,,,85800.0,7400.0,93200.0,1118000.0,1322000.0,INR,60,,Yes,GRAT_ENH_02,No,,,,Yes,Yes,366000.0,314000.0,67,Yes,GTI_GRADE_03,Grade Based,3000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00100,1988-03-20,Male,Married,1987-05-02,Yes,2016-03-31,Active,Permanent,E5,Finance,Office,Hyderabad,Office,,,80900.0,1800.0,82700.0,971000.0,1183000.0,INR,60,2017-03-17,Yes,GRAT_ENH_02,Yes,PEN_DB_01,DB,,Yes,Yes,524000.0,496000.0,125,Yes,GTI_SAL_02,Salary Multiple,3550000.0,Legacy_HR,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00101,1987-07-13,Male,Married,1992-12-04,Yes,2019-08-16,Active,Permanent,E5,Operations,Management,Kolkata,Office,,,90700.0,2800.0,93500.0,1122000.0,1425000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,337000.0,325000.0,84,Yes,GTI_SAL_02,Salary Multiple,4280000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00102,1981-10-31,Male,Single,,No,2022-08-14,Active,Fixed-Term,E5,Corporate,Office,Kolkata,Office,,,89900.0,2300.0,92200.0,1106000.0,1527000.0,INR,60,2023-01-18,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,624000.0,Yes,Yes,208000.0,196000.0,48,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00103,1980-01-18,Male,Married,1978-02-25,Yes,2022-08-31,Active,Permanent,E5,Supply Chain,Factory,Pune,Plant,,,83000.0,13500.0,96500.0,996000.0,1557000.0,INR,60,2022-11-19,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,602000.0,Yes,Yes,219000.0,191000.0,48,Yes,GTI_SAL_02,Salary Multiple,4670000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00104,1986-09-19,Male,Single,,No,2021-09-06,Active,Permanent,E2,Operations,Factory,Ahmedabad,Plant,,,28700.0,3900.0,32600.0,391000.0,502000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,255000.0,233000.0,59,Yes,GTI_SAL_02,Salary Multiple,1510000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00105,1997-06-30,Male,Widowed/Separated,,No,2019-07-01,Exited,Permanent,E2,Sales,Field,Delhi NCR,Field,2026-06-24,Withdrawal,30300.0,4700.0,35000.0,364000.0,548000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,No,395000.0,339000.0,86,Yes,GTI_GRADE_03,Grade Based,2000000.0,HRIS,False,None,False,False,True,False,False,Observed,Observed,False,False,False,False,False,False,False,False,True,False
E00106,1984-09-05,Male,Married,1983-03-16,Yes,2021-11-01,Active,Permanent,E4,Corporate,Office,Mumbai,Office,,,69200.0,1600.0,70800.0,850000.0,1109000.0,INR,60,2022-04-28,Yes,GRAT_STD_01,Yes,PEN_DB_02,DB,,Yes,Yes,249000.0,224000.0,57,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00107,2003-05-12,Male,Single,,No,2021-06-29,Exited,Contract,E1,Research,Office,Chennai,Office,2024-08-19,Withdrawal,26900.0,600.0,27500.0,330000.0,416000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,No,272000.0,263000.0,62,No,,,,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00108,2006-08-17,Female,Married,2007-03-15,Yes,2024-09-01,Active,Permanent,E1,Research,Laboratory,Bengaluru,Laboratory,,,28300.0,2000.0,30300.0,364000.0,489000.0,INR,60,2024-10-07,Yes,GRAT_STD_01,Yes,SUP_DC_02,DC,117000.0,Yes,Yes,119000.0,102000.0,23,Yes,GTI_GRADE_03,Grade Based,1500000.0,Legacy_HR,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00109,1992-02-13,Male,Widowed/Separated,,No,2023-12-22,Active,Permanent,E5,Operations,Office,Pune,Office,,,70500.0,2600.0,73100.0,877000.0,1176000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,125000.0,119000.0,32,No,,,,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00110,1992-10-04,Male,Married,1995-03-01,Yes,2025-02-01,Active,Fixed-Term,E4,Sales,Field,Chennai,Field,,,73500.0,11100.0,84600.0,1015000.0,1315000.0,INR,60,2026-01-23,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,80000.0,Yes,Yes,103000.0,90000.0,18,Yes,GTI_GRADE_03,Grade Based,3000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00111,1974-08-27,Male,Married,1973-07-01,Yes,2022-10-20,Exited,Permanent,E5,Supply Chain,Management,Bengaluru,Office,2024-12-06,Withdrawal,100300.0,3700.0,104000.0,1248000.0,1711000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,No,199000.0,186000.0,46,Yes,GTI_SAL_02,Salary Multiple,5130000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00112,1984-02-27,Male,Married,1988-10-30,Yes,2017-06-21,Active,Permanent,E4,Operations,Office,Kolkata,Office,,,50400.0,1400.0,51800.0,622000.0,841000.0,INR,60,2017-10-04,Yes,GRAT_STD_01,Yes,SUP_DC_02,DC,976000.0,Yes,Yes,588000.0,556000.0,110,Yes,GTI_GRADE_03,Grade Based,3000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E00113,1980-05-18,Male,Married,1986-09-21,Yes,2000-05-27,Active,Permanent,E4,Manufacturing,Office,Hyderabad,Office,,,87400.0,1900.0,89300.0,1049000.0,1468000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,1539000.0,1457000.0,315,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
